record_id,source,source_document,source_record_id,report_date,country,location,function,industry,activity,event_type,cause,narrative,what_went_wrong,corrective_actions,causal_factors,primary_life_saving_rule,secondary_life_saving_rule,life_saving_rules,severity,hospitalization,amputation,loss_of_eye,sif_potential,hazard,barrier,barrier_failure,potential_consequence,data_source_type,lsr_labels,lsr_primary,lsr_secondary,lsr_provenance,lsr_confidence,lsr_assignment_method,lsr_source_document,lsr_source_page,lsr_source_incident_group,lsr_match_score,lsr_match_evidence
OILPS_OSHA_03548,OSHA,January2015toNovember2025.csv,2023109090,10/2/2023,USA,"RATLIFF CITY, OKLAHOMA",,Crude Petroleum Extraction,,Workplace Safety Incident,"Fire, unspecified",An employee was hand tightening bolts at the manway of a vertical tank at an oil and gas site. The employee hooked up the plumbing and hatch to the tank. They had begun to install a rubber seal around the hatch when a flash fire occurred. The employee sustained a burn to the face and third degree burns to the left arm requiring hospitalization.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,,,,Third or fourth degree heat (thermal) burns,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03549,OSHA,January2015toNovember2025.csv,2023109116,10/3/2023,USA,"SEMINOLE, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Contact with objects and equipment, unspecified","An employee's hand was caught between two flanges, resulting in finger fractures.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Fasteners, connectors, ropes, ties, n.e.c.",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03550,OSHA,January2015toNovember2025.csv,2023109131,10/3/2023,USA,"STONEWALL, LOUISIANA",,Drilling Oil and Gas Wells,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,An employee was removing a thread protector off the end of an alloy when the alloy shifted and pinched their finger between it and the catwalk. The employee sustained an open fracture of the left index finger and a fingertip amputation.,,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,"Bars, rods, reinforcing bar (rebar)",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03551,OSHA,January2015toNovember2025.csv,2023109132,10/3/2023,USA,"MYERSTOWN, PENNSYLVANIA",,Petroleum Products Manufacturing,,Workplace Safety Incident,"Caught in running equipment or machinery during maintenance, cleaning",An employee was cleaning buildup from the bottom roller when their right hand was pulled into the in-feed rolls. Two of the employee's fingertips were amputated.,,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,"Machinery, unspecified",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03552,OSHA,January2015toNovember2025.csv,2023109134,10/3/2023,USA,"SHINER, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Ignition of vapors, gases, or liquids","At a remote location, the injured employee was running a pig through the pipeline when the pig became stuck. As the employee was venting gas to the atmosphere to free the pig, a spark ignited the gas vapors, causing the employee to sustain second-degree burns to their face and left elbow.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Coal, natural gas, petroleum fuels and products, unspecified",,,Second degree heat (thermal) burns,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03553,OSHA,January2015toNovember2025.csv,2023109264,10/7/2023,USA,"TIOGA, NORTH DAKOTA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Other fall to lower level less than 6 feet,An employee was checking fluid levels on a mast/power pack unit. The employee was on a ladder trying to access a catwalk when they slipped on a wet rung and fell 5 feet to the ground. The employee sustained a fractured hip.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Ladders, unspecified",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03554,OSHA,January2015toNovember2025.csv,2023109276,10/8/2023,USA,"ORLA, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Caught in running equipment or machinery during maintenance, cleaning",An employee was removing the bolts from a ram door during a ram changeover. The employee loosened the bolts and then utilized a speed wrench to unscrew them from the blowout preventer (BOP). The employee then instructed the operator to open the rams. The employee noticed one of the bolts was catching on a thread and went to unscrew it the rest of the way. Their gloved left index finger was caught between the head of the bolt and the ram door that was opening resulting in a fingertip amputation.,,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03555,OSHA,January2015toNovember2025.csv,2023109304,10/9/2023,USA,"EDELSTEIN, ILLINOIS",,Oil & Gas / Energy Related,,Workplace Safety Incident,Other fall to lower level 6 to 10 feet,"An employee was performing construction activities on a roof with a 6/12 pitch. They were holding one end of a chalk line when they stepped off the edge of the roof. The employee fell approximately 10 feet to the ground and landed on his back. The employee sustained fractures to the skull, multiple ribs, and the L1 vertebra, as well as bruises.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Roof edges,,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03556,OSHA,January2015toNovember2025.csv,2023109370,10/10/2023,USA,"NEW LONDON, CONNECTICUT",,Oil & Gas / Energy Related,,Workplace Safety Incident,"Struck by falling object or equipment, n.e.c.",An employee was pulling tubular welded scaffold frames from a storage area and loading them onto the forks of a forklift. The frames were sitting on ground that was muddy and a few frames fell and knocked the employee over. He fell onto a raised concrete manhole cover and sustained three broken ribs and a possible back injury.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Scaffolds-staging, unspecified",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03557,OSHA,January2015toNovember2025.csv,2023109415,10/11/2023,USA,"TILDEN, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Injured by slipping or swinging object held by injured worker,"An employee was pre-rigging a well pad and torquing down the monoline. His hands were placed on the head of the hydraulic torque wrench while moving it to a different bolt. At the same time, the employee's foot slipped and the torque wrench activated. His left little finger went between the nut and head, resulting in a fingertip amputation.",,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,"Turning handtools-powered, unspecified",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03558,OSHA,January2015toNovember2025.csv,2023109432,10/12/2023,USA,"KARNS CITY, PENNSYLVANIA",,All Other Petroleum and Coal Products Manufacturing,,Workplace Safety Incident,Contact with hot objects or substances,"An employee was disconnecting a pump for removal. The hose was disconnected and steam was introduced into the hose, freeing a plug. Hot wax material splashed onto the employee, burning his leg.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Source, n.e.c.",,,"Heat (thermal) burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03559,OSHA,January2015toNovember2025.csv,2023109484,10/13/2023,USA,"RICHMOND, MAINE",,Asphalt Paving Mixture and Block Manufacturing,,Workplace Safety Incident,Contact with hot objects or substances,"An employee was drawing off an asphalt cement sample when the hot asphalt splashed onto the employee's face, resulting in burns.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Paving asphalt, asphaltic cement",,,"Heat (thermal) burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03560,OSHA,January2015toNovember2025.csv,2023109523,10/15/2023,USA,"CUMBERLAND, OHIO",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Pedestrian vehicular incident, unspecified","An employee was tying a hose. A truck backed up, pinching the employee's leg between the hose and hammer union, resulting in a right fibula fracture.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Truck-motorized freight hauling and utility, unspecified",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03561,OSHA,January2015toNovember2025.csv,2023109527,10/16/2023,USA,"COFFEYVILLE, KANSAS",,Petroleum Refineries,,Workplace Safety Incident,"Ignition of vapors, gases, or liquids","An employee was removing bolts from a pipe flange in order to remove an isolation blind. The employee was pulling the blind from the piping system when hydrogen gas released and flashed, resulting in burns to their face and left wrist.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Hydrogen,,,"Heat (thermal) burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03562,OSHA,January2015toNovember2025.csv,2023109600,10/17/2023,USA,"SEMINOLE, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Struck by discharged or flying object, unspecified","An employee was running pipe into a hole on a rig floor. He was still running the other joint into the hole when the laydown machine shot the joint of pipe. The pipe hit the employee in the jaw and he fell backward, suffering a fractured cheekbone.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Pipes, ducts, tubing, unspecified",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03563,OSHA,January2015toNovember2025.csv,2023109637,10/18/2023,USA,"HOBSON, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Struck by object or equipment, unspecified",An employee was performing well maintenance activities when equipment failed and a rope socket struck the employee's face and chest. They suffered facial injuries.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,"Soreness, pain, hurt-nonspecified injury",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03564,OSHA,January2015toNovember2025.csv,2023109662,10/19/2023,USA,"WATFORD CITY, NORTH DAKOTA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Caught in or compressed by equipment or objects, unspecified","Two employees were performing maintenance on a horse power unit. The plunger was pushed back in and an employee's left index and middle fingers were caught between the fluid-end plunger and power-end plunger, resulting in a laceration and amputation.",,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03565,OSHA,January2015toNovember2025.csv,2023109791,10/24/2023,USA,"GARDEN CITY, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Ignition of vapors, gases, or liquids",An employee was using a torque pump to tighten a frac valve when a spark ignited flammable gas and caused a flash fire. The employee sustained burns to their neck and arms.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Flammable gas, unspecified",,,"Heat (thermal) burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03566,OSHA,January2015toNovember2025.csv,2023109804,10/24/2023,USA,"MILFORD, PENNSYLVANIA",,Asphalt Paving Mixture and Block Manufacturing,,Workplace Safety Incident,Contact with hot objects or substances,An employee was monitoring the asphalt plant. Hot asphalt bound up in the plant causing a hopper to overflow just as the employee was walking under the hopper. The asphalt was approximately 300-325 F when it fell onto the back of the employee's neck and shoulder. The employee was hospitalized with burns to the neck and shoulder.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Paving asphalt, asphaltic cement",,,"Heat (thermal) burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03567,OSHA,January2015toNovember2025.csv,2023109815,10/24/2023,USA,"GARDEN CITY, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Fire, unspecified",An employee was working in an area where another company was also working. The other company's employees were using an electric hydraulic pump to remove the bolts of the frac valve. The wiring of the torque wrench and pump unit were then charred and a flash fire occurred. The employee sustained second-degree burns to their face and neck.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Second degree heat (thermal) burns,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03568,OSHA,January2015toNovember2025.csv,2023109847,10/25/2023,USA,"GARDEN CITY, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Direct exposure to electricity, unspecified",An employee was walking between a rig and generator when he stepped on the line backer (a device to protect cables and hose from damage) during wet conditions and was shocked.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Electric parts, unspecified",,,"Electrocutions, electric shocks",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03569,OSHA,January2015toNovember2025.csv,2023109880,10/25/2023,USA,"WESTWEGO, LOUISIANA",,Asphalt Paving Mixture and Block Manufacturing,,Workplace Safety Incident,"Ignition of vapors, gases, or liquids","Two employees were removing residual hot mix asphalt with a torch inside a silo before mixing a new batch of asphalt. The asphalt became hot enough to ignite fumes inside the silo, which resulted in a flash fire. Both employees sustained burns to their hands, arms, and face.",,,,,,,Non-Fatal Injury,2.0,0.0,0.0,REVIEW_REQUIRED,"Paving asphalt, asphaltic cement",,,"Heat (thermal) burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03570,OSHA,January2015toNovember2025.csv,2023109976,10/28/2023,USA,"WATFORD CITY, NORTH DAKOTA",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Other fall to lower level, unspecified","An employee was climbing the derrick girt to perform work on a cover. As they went to tie off the top drive, the driller came down with the top drive pulling the employee off the girt and onto the top drive. The employee sustained fractures to the pelvis and tailbone.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03571,OSHA,January2015toNovember2025.csv,20231010006,10/30/2023,USA,"BROWNFIELD, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was moving an 8-9 inch service packer tool from a tool vise into a tool hoist for relocation. The tool shifted in the sling of the hoist and the employee's thumb was struck by the tool, amputating the tip. The employee was hospitalized.",,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,"Overhead hoists, unspecified",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03572,OSHA,January2015toNovember2025.csv,20231010049,10/31/2023,USA,"TAMPA, FLORIDA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Fall on water vehicle,An employee was rolling up a power cord inside the tank of a vessel when they stepped backward into a manhole behind them. The employee fell through the hole inside the tank of the vessel and sustained fractures to the shoulder as well as swelling of the left side of the back.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Water vehicle, unspecified",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03573,OSHA,January2015toNovember2025.csv,20231110082,11/1/2023,USA,"NEW RAYMER, COLORADO",,Oil and Gas Pipeline Construction,,Workplace Safety Incident,"Ignition of vapors, gases, or liquids","An employee was using a vacuum trailer to clean up a crude oil spill and contaminated soil from the tank of a trailer. A valve on the back door of the trailer had frozen overnight, so the employee was using a handheld propane torch to thaw the valve when heat from the torch ignited vapors in the tank. This blew the back door open. It struck the employee in the lower abdomen, causing a 10-inch-long laceration and chest burns.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Petroleum, crude oil",,,"Burns and other injuries, n.e.c.",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03574,OSHA,January2015toNovember2025.csv,20231110097,11/1/2023,USA,"FORT WORTH, TEXAS",,Petroleum Lubricating Oil and Grease Manufacturing,,Workplace Safety Incident,Struck by discharged object or substance,"An employee was removing a cap from a pressurized line. The end cap came off the line and struck the employee's jaw, causing a laceration and fracture on the left side.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Container caps, lids, covers",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03575,OSHA,January2015toNovember2025.csv,20231110122,11/2/2023,USA,"VICKSBURG, MISSISSIPPI",,Petroleum Refineries,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was removing a dock hose when their fingers were caught between the hose flange and the top rail of the dock, resulting in a partial finger amputation.",,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,Hoses,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03576,OSHA,January2015toNovember2025.csv,20231110198,11/4/2023,USA,"PARACHUTE, COLORADO",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Fall on same level due to slipping,An employee slipped and fell on the ground while storing hoses that had been used in a tanker truck delivery. The employee sustained a fractured hip.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Floors, walkways, ground surfaces, unspecified",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03577,OSHA,January2015toNovember2025.csv,20231110248,11/6/2023,USA,"SPIRO, OKLAHOMA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Ignition of vapors, gases, or liquids","After running a survey and putting air back on the hole, two employees were standing in the doorway of the doghouse watching the flow line to see if there was a gas flare. The pilot light for the flow line was not ignited. The injured employee used a propane torch to igniting the pilot light. A flash fire resulted due to down-hole gas that had come out of the flow line. The injured employee sustained second degree burns to their face, forearms, and hands.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Flammable gas, unspecified",,,Second degree heat (thermal) burns,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03578,OSHA,January2015toNovember2025.csv,20231110382,11/10/2023,USA,"TOLEDO, OHIO",,Oil & Gas / Energy Related,,Workplace Safety Incident,"Pedestrian struck by vehicle in work zone, unspecified","On November 10, 2023, an employee was flagging and directing temporary traffic controls on a natural gas line replacement project. The employee was struck by a motor vehicle and sustained multiple injuries including an internal tear to an artery, a shoulder injury, and a broken leg.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Highway vehicle, motorized, unspecified",,,"Multiple traumatic injuries and disorders, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03579,OSHA,January2015toNovember2025.csv,20231110399,11/10/2023,USA,"ORLA, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Fall, slip, trip, unspecified",An employee was rigging and loading tools and equipment onto a trailer when they were shocked. The employee's sustained third-degree burns in the right hand and possible amputation of fingers. Electricity exited through the employee's left foot resulting in the amputation of the fourth toe and the partial amputation of the little toe. The employee then fell and suffered a skull fracture.,,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,,,,"Fractures and other injuries, n.e.c.",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03580,OSHA,January2015toNovember2025.csv,20231110462,11/13/2023,USA,"BROUSSARD, LOUISIANA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Struck by object falling from vehicle or machinery-other than vehicle part,"An employee was servicing a track tongue scissor assembly that was hoisted. The equipment fell from the hoisting mechanism and onto their left little finger, resulting in an amputation.",,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,"Machinery, unspecified",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03581,OSHA,January2015toNovember2025.csv,20231110468,11/14/2023,USA,"BIG WELLS, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Vehicle or machinery fire,"An employee was near a hybrid separator when it malfunctioned, resulting in a flash fire that burned the employee's upper body.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Mineral sorters, separators, concentrators",,,"Heat (thermal) burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03582,OSHA,January2015toNovember2025.csv,20231110496,11/14/2023,USA,"KANSAS CITY, MISSOURI",,Oil and Gas Pipeline Construction,,Workplace Safety Incident,Inhalation of harmful substance-single episode,"Two employees were digging up and capping old gas lines. They were exposed to bird droppings and suffered histoplasmosis, a respiratory infection. Both employees were hospitalized.",,,,,,,Non-Fatal Injury,2.0,0.0,0.0,REVIEW_REQUIRED,"Fungi, n.e.c.",,,"Mycoses, n.e.c.",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03583,OSHA,January2015toNovember2025.csv,20231110521,11/15/2023,USA,"NEW ALBANY, MISSISSIPPI",,Support Activities for Oil and Gas,,Workplace Safety Incident,Injured by slipping or swinging object held by injured worker,"An employee was loading glycerol byproduct into a trailer. A plunger valve slipped out of his hand, lacerating his right ring finger and amputating the fingertip.",,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,"Valves, nozzles",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03584,OSHA,January2015toNovember2025.csv,20231110721,11/21/2023,USA,"MIAMI, FLORIDA",,Asphalt Paving Mixture and Block Manufacturing,,Workplace Safety Incident,Fall on same level due to slipping,"An employee was walking in the company kitchen when she slipped on water and fell to the floor, resulting in a broken hip.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Floor, n.e.c.",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03585,OSHA,January2015toNovember2025.csv,20231110732,11/21/2023,USA,"HOUSTON, TEXAS",,Asphalt Paving Mixture and Block Manufacturing,,Workplace Safety Incident,"Caught in or compressed by equipment or objects, unspecified",An employee was dumping concrete material from the bed of a dump trailer. The employee went to lower the bed and their left hand became caught between the bed of the trailer and the frame of the dump trailer. The employee sustained amputations of the first digits of their index and middle fingers.,,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,Trailers,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03586,OSHA,January2015toNovember2025.csv,20231110797,11/24/2023,USA,"CHANCELLOR, SOUTH DAKOTA",,Petroleum Refineries,,Workplace Safety Incident,Other fall to lower level 11 to 15 feet,"An employee was loading grain into a rail car when they fell from the top of a rail car. They landed 15 feet below, on concrete between two rail cars. The employee sustained fractures to their jaw, spine, and knee.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Train, locomotive, rail car, unspecified",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
