record_id,source,narrative,label_count,lsr_label_provenance,lsr_bypassing_safety_controls,lsr_confined_space,lsr_driving,lsr_energy_isolation,lsr_hot_work,lsr_line_of_fire,lsr_safe_mechanical_lifting,lsr_toxic_gas___hazardous_substance,lsr_working_at_height
OILPS_OSHA_00013,OSHA,"At the facility shop area, an employee tripped over his feet and fell on an industrial sized valve stem used in hydrofracking (a piece of sharp equipment) and lacerated his abdomen. This injury required hospitalization for two days.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_02738,OSHA,"The sheaves of the crane were frozen due to ice and snow conditions, which caused a backlash with the auxiliary cable of the crane. The operator attempted to straighten out the backlash on the superstructure near the drum. The frozen sheave freed itself, allowing the cable to run, and the operator's right arm got tangled in the cable. The operator sustained an open fracture of the humerus and a dislocation of the radius.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,1,0,0
OILPS_OSHA_01557,OSHA,"An employee had unstrapped some downhole tools that were brought to a wellsite. While another employee was going to get a forklift, the load shifted and smashed his finger between the load and the rub rail, resulting in a finger amputation.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,1,0,0
OILPS_OSHA_03569,OSHA,"Two employees were removing residual hot mix asphalt with a torch inside a silo before mixing a new batch of asphalt. The asphalt became hot enough to ignite fumes inside the silo, which resulted in a flash fire. Both employees sustained burns to their hands, arms, and face.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,1,0,0,0,0
OILPS_OSHA_01306,OSHA,"On 11/16/2017, two employees were attempting to clear a hydrate formation in a gas pipeline at a tank battery when flammable gases and vapors ignited, causing significant burns to both employees.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,1,0,0,0,0
OILPS_OSHA_00818,OSHA,"An employee was working on the rig floor when a traveling block fell and struck him, fracturing his clavicle and ribs.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_03246,OSHA,"An employee was driving an all-terrain vehicle to inspect a well. The vehicle struck an uneven surface, ejecting the employee from the vehicle to the ground. The employee sustained bilateral leg fractures.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,1,0,0,0,0,0,0
OILPS_OSHA_04178,OSHA,"An employee was helping an operator to pull a cable off a winch. The operator pulled in the line when it hooked some tree brush. The brush then whipped around and struck the employee's arm, resulting in a broken arm.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,1,0,0
OILPS_OSHA_00418,OSHA,"An employee was working on a crew, installing and pressure-testing PVC lines for a sewage line. The PVC pipe struck the employee's face, causing severe damage.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_02763,OSHA,"An employee was dumping a mini dumpster, mounted on a forklift, into a large trash container. When the mini dumpster tipped, the employee's finger was caught between it and the forklift's forks. The employee's fingertip was amputated.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,1,0,0
OILPS_OSHA_03487,OSHA,"An employee was loading asphalt from a storage tank into a tanker truck from an above ground asphalt loading rack. After removing the loading spout from the tanker and placing a bucket drip pan under it, the employee stepped onto the crows nest of the truck to close the loading hatch. Residual asphalt (approximately 370 degrees F) in the loading line spilled out of the spout, into the bucket, and splashed down onto the employee below. The employee sustained second-degree burns to the back of his head, neck, ears, and side of his face near the jawline. The employee was hospitalized.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,1,0,0,0,0,0,0
OILPS_OSHA_01491,OSHA,The injured employee was preparing samples for testing and was processing nitric acid and oil and gas samples in a glass container when the glass container exploded resulting in burns and puncture wounds to the employee's hands and arms.,1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,1,0
OILPS_OSHA_00230,OSHA,"On or about 3 June 2015, at approximately 1825 hours, an AR Daniel Construction employee was hospitalized due to an injury acquired at the jobsite. The employee was working in a trench under the railroad tracks located at Grand and 3rd street in Amarillo, Texas, when he was struck in the face by a piece of angle iron that was being used to hoist the pipeline that he was working near. The angle iron was inside the pipe, and a line was tied to the angle iron to hoist the pipe up enough for the employee to remove wood planking from underneath it. The angle iron became dislodged and struck him, causing multiple facial fractures and lacerations.",2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,1,1,0,0
OILPS_OSHA_03987,OSHA,An employee was on a ladder welding when a piece of slag fell onto his sweater which caught fire. The employee sustained burns to the upper body.,2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,1,0,0,0,1
OILPS_OSHA_02648,OSHA,An employee was operating a forklift at a well site and was hospitalized for heat stress.,1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,1,0,0
OILPS_OSHA_02487,OSHA,"Employees at an oil rig were breaking down its blowout preventers. After removing the preventers from the wellhead, they put a wooden board on the ground to set the preventer on and keep it from getting muddy. When one employee unhooked his tagline from a preventer, the preventer shifted and the locking stem on its top struck the top of the employee's left boot. He suffered a laceration to the foot and two broken toes.",2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,1,0,0
OILPS_OSHA_02823,OSHA,An employee was walking through an open area when high winds caused a crane boom to collapse. Debris struck the employee and broke the employee's right tibia and left foot.,1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,1,0,0
OILPS_OSHA_02233,OSHA,"An employee was completing a fluid treatment process. The employee had just closed a 4-inch valve on a ""T"" manifold when he tripped and fell forward, striking the shin of his right leg against a valve handle and then landing on the ground. The employee's right leg sustained a spiral fracture requiring hospitalization and surgery.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_00637,OSHA,"On or about 7/6/16, at 17:45 hours, an employee had been working outside at several oilfield locations in high heat conditions when he began feeling ill and collapsed. He was hospitalized for heat exhaustion.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_03038,OSHA,"An employee was walking toward a pump on which he was installing a new suction manifold. He tripped over the old manifold, lying on the ground, and fell. He suffered a compound fracture to the left forearm and was hospitalized.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_03413,OSHA,"On May 4, 2023, an employee was cutting a catwalk platform with a torch. When the pressure released, the platform fell back toward the employee and knocked him off his feet. The platform then landed on his leg, resulting in a fracture.",2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,1,0,0,0,0
OILPS_OSHA_02161,OSHA,"An employee was resetting a breaker on an electric motor when an electrical arc occurred resulting in burns to the employee's right ear, right hand, thumb, and index finger.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_00043,OSHA,"On 1/21/15 at about 16:20 pm a worker was hit by the tongs on his right arm, chest, and leg. He was transported to OU Medical Center where his right hand was amputated. Immediately before the accident the drilling line was stuck. The snub line connected to the tongs snapped causing the tongs to swing around and hit the worker.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,1,0,0,0
OILPS_OSHA_02709,OSHA,An employee was climbing a ladder with guard rails to access the rig floor. The ladder twisted to one side causing the employee to fall to the ground. The employee sustained displaced vertebrae in the neck and bruising and soreness.,1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,1
OILPS_OSHA_02916,OSHA,"An employee was welding a tank battery in the field when the welding torch ignited flammable gasses, causing an explosion that resulted in second and third degree burns to both hands and their face.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,1,0,0,0,0
OILPS_OSHA_02649,OSHA,An employee slipped and fell to the ground while exiting a water truck via the ladder. The employee was hospitalized for a foot/ankle injury.,2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,1,0,0,0,0,0,1
OILPS_OSHA_01375,OSHA,"An employee was blowing off pressure on a field natural gas compressor when a pipe about 3 feet long pulled out of the threads and hit the employee, causing blunt force trauma to the face, arm, and shoulder.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_02882,OSHA,"An employee was pushing the forks of a forklift to widen their position. He needed to get the forks around the hook it sits in. Once it cleared the hook, the fork slid quickly, catching the employee's right middle finger against the headache rack support. The finger was amputated.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,1,0,0
OILPS_OSHA_03577,OSHA,"After running a survey and putting air back on the hole, two employees were standing in the doorway of the doghouse watching the flow line to see if there was a gas flare. The pilot light for the flow line was not ignited. The injured employee used a propane torch to igniting the pilot light. A flash fire resulted due to down-hole gas that had come out of the flow line. The injured employee sustained second degree burns to their face, forearms, and hands.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,1,0,0,0,0
OILPS_OSHA_02805,OSHA,An employee tripped going over a containment curb and fell. A Unistrut clip caused a laceration and degloving injury to his abdomen.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_01113,OSHA,"On July 22, 2017, an employee was hooking up a holiday detector to scan a pipe for any bare metal when he received an electrical shock on the hand and fell to the ground. He was hospitalized.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_02946,OSHA,"An employee was putting a pipe in place and pushing on a rotating sucker rod, which caught his glove and wrapped his arm around the rod. The employee sustained multiple arm fractures.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_03151,OSHA,"An employee was about to change out the choke parts to fix a leaking choke on the belly dump of a gas production unit (GPU). While the choke was being unbolted, pressure came through it, blowing the employee backward and causing lacerations and broken bones in their face.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_03763,OSHA,Employees were lowering material into a dumpster using a digger derrick truck. The injured employee jumped into the dumpster to remove a strap from the pallet. Their right tibia was fractured when their leg contacted the bottom of the dumpster.,2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,1,0,0,0,0,0,1
OILPS_OSHA_04051,OSHA,"A skid steer operator was attaching a skid steer's bucket loaded with concrete (estimated to be up to 500 pounds) to a machine. The injured employee was reaching in front of the bucket to move pieces of broken concrete when the bucket fell on his right arm, catching it between the bucket and concrete. The employee sustained a fractured arm and thumb, a laceration to the index finger, and an avulsion to their middle finger.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_01518,OSHA,"An employee was standing on planking located on the top buck of a two-end frame, tubular-welded frame scaffold when one of the scaffold planks broke, causing the employee to fall 10 feet to the ground below. The employee suffered a fractured hip and two fractured ribs.",2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,1,0,1
OILPS_OSHA_00556,OSHA,An employee was repairing a flow pipe when he tripped and fell backward with the flow pipe on his body. He fractured his left ankle.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_01668,OSHA,"An employee was about to climb a 15-foot chain ladder to exit a horizontal vessel. When he stepped onto the ladder, it became unstable and he fell. He landed on his back on the vessel's floor, suffering multiple broken vertebrae.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,1
OILPS_OSHA_03697,OSHA,"A crew of two was attempting to blind/isolate the loop to the re-slurry control valve to the north rise. As the employees were loosening the bolts to open the pipe and placing the blind, a valve that was holding back the slurry opened. This released the hot slurry (640 degrees Fahrenheit) onto the employees performing the work. Both employees sustained thermal burns from the slurry and were hospitalized.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_03833,OSHA,"Three employees were removing a cover from an oil well storage tank. Some of the bolts were corroded, so the employees used an electric grinder to remove the bolts. Sparks from the grinding wheel ignited liquid/fumes inside the tank, causing the tank to explode. One employee received severe burns to over 70% of their body.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,1,0,0,0,0
OILPS_OSHA_02896,OSHA,An employee was replacing the valve on a frac pump. Fingers on his left hand were caught in the pump's moving pistons and injured; the middle finger required surgery.,1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,1,0,0,0
OILPS_OSHA_03788,OSHA,An employee was walking up the steps to shut off a sprayer when he fell from the steps. The employee injured his right heel and fractured his left tibia and was hospitalized.,1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,1
OILPS_OSHA_02927,OSHA,An oil derrick hand fell off the oil derrick platform and struck the derrick during the fall resulting in a fractured back.,1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,1
OILPS_OSHA_04031,OSHA,An employee was under the rig floor adjusting a chain on the slips when his finger became caught between the chain and the blowout preventer (BOP). The employee sustained the amputation of his finger.,1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_03553,OSHA,An employee was checking fluid levels on a mast/power pack unit. The employee was on a ladder trying to access a catwalk when they slipped on a wet rung and fell 5 feet to the ground. The employee sustained a fractured hip.,1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,1
OILPS_OSHA_01480,OSHA,"An employee was troubleshooting a problem with a chemical pump. During a fracturing operation, the employee disconnected a chemical hose that was under pressure. Chemicals released and entered the employee's right eye, causing a chemical burn.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_03979,OSHA,"An employee was in a trench, welding/installing a new pipe that was being held up using an excavator. The excavator arm rotated, and the employee was pinned between the pipe and the trench box. The employee suffered three broken ribs and a collapsed lung.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,1,0,0,0,0
OILPS_OSHA_01325,OSHA,"An employee was attempting to climb up an angle iron piece of a substructure when he slipped and fell backward 4 feet to the ground, suffering a spiral fracture to his right ankle.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,1
OILPS_OSHA_01267,OSHA,"Two employees were moving 40-foot long pipes (30 inches in diameter and weighing over 1,000 lbs.) on an elevated pipe rack into the pipe coating facility. While moving the last pipe, one employee's right hand was caught between a stationary pipe and the moving pipe, partially amputating his right ring fingertip and avulsing his right long fingernail with a nailbed laceration. He was hospitalized overnight.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_01500,OSHA,An employee slipped and fell on ice in the parking lot. He injured his knee and required surgery.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_01749,OSHA,"An employee was on the catwalk of a mixing plant at a completed well site. He was burned by a fire, centered on a forklift and a flowback tank that was releasing natural gas. He suffered second- and third-degree burns to his right hand and arm to the shoulder, his left hand, and his back on the right side. He also suffered second-degree burns to the right side of his face (excluding the eyes) and first-degree burns to his forehead. Personal protective equipment and flame-retardant pants were being worn, but not a flame-retardant shirt.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,1,0,0
OILPS_OSHA_00163,OSHA,"On or about 12 April 2015, at approximately 1410 hours, an employee amputated the distal portion of his left-hand, index phalanges (no bone involved). He was installing a hydraulic cylinder on a drilling rig when the cylinder he was holding swung laterally, pinching his distal phalanges between the cylinder and the drilling rig structure.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_01757,OSHA,"An employee was washing an oil and gas drilling rig when he experienced heat stress and cramping due to dehydration, requiring hospitalization.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_02554,OSHA,"An employee was guiding/lowering a Kelly hose off to the side of the work floor with a winch line when a counterweight slid down the winch line and struck the employee's left hand, causing an open fracture that required hospitalization.",2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,1,1,0,0
OILPS_OSHA_02972,OSHA,An employee was removing nuts from a pump unit. The employee slipped and their right index fingertip was crushed between the pump and a rachet. The fingertip was amputated.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_02585,OSHA,"While tasked with checking inventory in the warehouse, an employee was stung on the left thigh by an insect. The employee was hospitalized.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_03458,OSHA,"Employees were cleaning a storage tank for petroleum. Employee 1 was inside the tank and employee 2 was outside the tank approximately 30 to 40 feet away when a flash fire occurred. The force of the fire/explosion threw employee 1 into a wall. Employee 1 sustained fractures to the left collar bone and left ribs, a dislocated right elbow, a lacerated left ear, and burns. Employee 2 sustained second-and-third- degree burns to the face, chest, hands, and fingers.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,1,0,0,0,0
OILPS_OSHA_00309,OSHA,"An employee was performing normal work duties doing a ""meter run"" when he started to feel badly and went to the Arnett office. Employees/management at that location thought the employee was suffering from heat related issues and called an ambulance. The employee was treated at the hospital for heat stress.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_01196,OSHA,"An employee and driver were unloading a frac tank from a winch truck. While trying to unhook the winch cable from the tank, the driver tightened the winch cable instead of loosening it, pinching the employee's finger between the cable and rear roller. The employee's right index fingertip was amputated.",2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,1,0,0,0,1,0,0
OILPS_OSHA_03368,OSHA,"An employee opened the hatch on an oil tank. The exposure to hydrogen sulfide and other gases caused the employee to become ill, dizzy, and lightheaded; the employee was hospitalized.",2,PROJECT_ANNOTATED_AI_ASSISTED,0,1,0,0,0,0,0,1,0
OILPS_OSHA_03184,OSHA,"A dump truck was trying to avoid rocks on a trail when its left-side wheels left the trail. The truck rolled about three times, and the driver suffered a neck strain, bumps and bruises, a laceration to the forehead that required stitches, and a laceration to the right forearm.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,1,0,0,0,0,0,0
OILPS_OSHA_03023,OSHA,"A valve stem had been stood up against the blades of a forklift so an employee could take a measurement. It slid down the forklift fork, striking the employee's left hand and partially amputating the index fingertip.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,1,0,0
OILPS_OSHA_04040,OSHA,"An employee was removing a gasket from the top of the open hatch of a heater treater to make weir adjustments on the low pressure vessel when metal-on-metal contact caused a spark that ignited residual gasses. The employee sustained burns to their face, neck and hands.",2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,1,0,0,0,0
OILPS_OSHA_03371,OSHA,An employee was assisting a rig crew with stabbing drill pipe into a rotating head. The employee's fingertips became caught between the rotating rubber head and a trip nipple causing lacerations to four fingertips on the left hand and partial amputations to his right ring and little fingers.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_02744,OSHA,"On February 17, 2021, an employee was completing rounds through a natural gas planet when he slipped and fell on an ice spot. He was hospitalized, having suffered a broken left hip.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_00355,OSHA,"An employee was standing on top of an excavation area flagging a trench box in when the ground gave way. The employee fell inside the trench, hitting the left side of his head and back, breaking four ribs, and bruising his head.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_04079,OSHA,An employee was inventorying hammer mill screens when the screens fell on the employee. The employee sustained a laceration to their leg requiring hospitalization.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_03140,OSHA,"An employee was on a table trying to push a block of cardboard paper. The employee fell from the table to the ground about 3 feet below, suffering a broken leg.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,1
OILPS_OSHA_02163,OSHA,"An employee was at the side of a truck (a pulling unit) removing tools. As the pole on the unit was extended, the elevator came unclasped off the hook, fell, and struck the employee on the side of his head. He suffered a skull fracture.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,1,0,0,0,0,0,0
OILPS_OSHA_02102,OSHA,"An employee was tightening the packing bolts on a beam pumping unit in the oil field by using an air impact wrench when the head of the unit, while in a down stroke, came in contact with the impact wrench forcing it downward and mashing the tool against the left index finger. The employee sustained a partial amputation of the left index fingertip.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_02967,OSHA,An employee tripped and twisted his ankle while stepping down from a machine. He suffered a displaced fracture to the right fibula and a sprained ligament in the right ankle.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_01245,OSHA,"An employee was greasing valves when he lost his footing and fell backward on a fluid pumping trailer. While he was falling, his right leg was caught in a 6-inch gap between the bumper and trailer, breaking his right fibula and tibia.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,1,0,0,0
OILPS_OSHA_01418,OSHA,"An employee was sitting on a haul trailer when an ATV backed into him pinning him against the haul trailer. The employee was hospitalized for a fractured right femur, a broken nose and a one-inch laceration on his right check.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_00837,OSHA,"An employee had just finished lifting a shale bin using two loaders (one with a stinger, chain, and lifting equipment) in order to place matting underneath. Once the matting was in place, the employee directed the loader to lower the bin until there was enough slack in the lifting chain to remove it. As the employee grabbed the eye of the lifting chain to unhook it, the operator of the loader bumped the controls with his knee, causing the chain to tighten and pinch the employee's right middle finger between the bin and the chain. The employee's right middle finger was amputated between the middle and upper joint, and the employee was hospitalized.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_00998,OSHA,"While using a tag line to move a pipe, an employee lost control of the tag line. The employee's right arm was then caught between the pipe and a drilling rig, breaking it.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_00455,OSHA,An employee was welding a trailer fender. The tire burst and debris struck the welding mask causing a facial laceration and temporary vision impairment. The injured employee was hospitalized.,2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,1,0,0,0,0
OILPS_OSHA_00719,OSHA,"On September 07, 2016, at approximately 2:00 AM, an employee was unloading a fluid trailer during fluid service operations. While he was disconnecting a hose, pressure released and he fell to the ground, sustaining a head injury.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_01960,OSHA,"Employees were attempting to lift and move a cellar cover in order to install a work platform in the cellar for a welder. The cover came into contact with the blowout preventer spool, causing it to fall back. An employee's right middle finger was caught between the cellar cover and the tin horn, causing an amputation to the first knuckle.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_00065,OSHA,An employee at a remote Marathon Oil jobsite was pressure testing pipe when he was struck-by 9500psi of water when bolts broke on the flange connecting two pipes causing the high pressure water to strike the employee and one other sub-contractor's employee who were standing approximately 15 feet away.,1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_03181,OSHA,An employee was sprayed with 12.5 percent sodium hypochlorite when a line burst on a pumping unit. The employee suffered a chemical burn.,1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_04127,OSHA,An employee was conducting field work at a customer's drilling rig when he became dehydrated. The employee was hospitalized.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_00824,OSHA,An employee was tripping out rods on a servicing rig when his hand was caught above the rod transfer case near the swivel. His right arm was then caught and fractured on the rod transfer.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_03473,OSHA,"An employee was transferring diesel fuel from a 4,500 gallon fuel transport wagon to a semi-truck. Diesel fuel vapors and static caused an explosion/fire, resulting in burns to the employee's face and upper torso.",2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,1,0,1,0,0,0,0
OILPS_OSHA_02680,OSHA,An employee was working on the rig floor. Equipment fell to the rig floor and the employee jumped off the rig onto the ground suffering a compound fracture to the right ankle.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_02488,OSHA,"An employee was standing behind a winch truck. The truck rolled back and ran over the employee's left leg. The employee suffered a thigh injury, a head laceration, and bruising to the right-side ribs.",2,PROJECT_ANNOTATED_AI_ASSISTED,0,0,1,0,0,0,1,0,0
OILPS_OSHA_01955,OSHA,"An employee was redressing a compact setting tool and had it in a vise. He put the mandrel in the sleeve and attempted to screw the mandrel onto the tool. When he let go of the mandrel with his right hand, it fell. As he attempted to catch the mandrel and sleeve, he stumbled and the mandrel struck/pinched his finger on the floor, resulting in a left middle fingertip amputation.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_03456,OSHA,"An employee was using a roustabout. As he was lowering the hook for the cable and pulling the slack out of it, the lift began to tip over. The employee went to move out of the way but tripped and fell in the process. The lift then fell on the employee, lacerating his left leg and abdomen.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_01097,OSHA,"While rigging down after working for 12 hours, an employee began feeling weak and displaying signs of heat exhaustion. The employee was hospitalized.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,1,0,0
OILPS_OSHA_02867,OSHA,"An employee was using a pressure washer to clean the inside of a fertilizer tank containing ammonium polyphosphate solution when the pressurized steam punctured his left big toe, resulting in infection and hospitalization.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_01950,OSHA,An employee was struck on the lower left leg by two joints of pipe.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_03968,OSHA,An employee was working on the motor of a reclaimer that recycles drilling fluid when they received an electrical shock and burns.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_03290,OSHA,"Employees were performing a tubing integrity test. As they were blowing down the pressure from the casing, the nipple assembly came off the casing valve flange onto the ground. The nipple threads and casing valve flange threads failed with the pressure, causing the employees to be pushed to the ground. The injured employee sustained a head injury and was hospitalized.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,1,0,0,0,0,0
OILPS_OSHA_00039,OSHA,"Employee was working from a ladder with a tool, repairing a conveyor belt system. Weight shifted and the employee tried to regain balance by stepping to the second step. Employee lost footing and fell to the ground, fracturing his femur.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,1
OILPS_OSHA_00076,OSHA,"An employee of SM Fencing & Energy Services, Inc. lost his eye sight after receiving a head injury. The employee slipped on the ice at the project site while carrying a railroad tie. After the employee fell to the ground, the railroad tie fell on his head.",0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
OILPS_OSHA_02939,OSHA,"On November 16, 2021, a truck driver was removing straps from a load of utility poles on a flatbed trailer. When he removed the last strap, the top pole on the load rolled off and struck the left side of his body, crushing his left wrist and the lower part of his left leg. He was hospitalized, and the leg was medically amputated below the knee. He also suffered a brain injury and two fingers were medically amputated.",1,PROJECT_ANNOTATED_AI_ASSISTED,0,0,1,0,0,0,0,0,0
OILPS_OSHA_04104,OSHA,An employee was starting to work on the change of a conveyor belt and experienced symptoms of heat exhaustion due to high temperatures. The employee was hospitalized with heat exhaustion and dehydration.,0,PROJECT_ANNOTATED_AI_ASSISTED,0,0,0,0,0,0,0,0,0
